cp_depart_int,cp_depart_texte,cp_final_int,cp_final_texte,libelle_cp,num_departement_texte,nom_departement,region_tech
4104,04104,4100,04100,MANOSQUE CEDEX,04,Alpes-de-Haute-Provence,Sud-Est
4103,04103,4100,04100,MANOSQUE CEDEX,04,Alpes-de-Haute-Provence,Sud-Est
4102,04102,4100,04100,MANOSQUE CEDEX,04,Alpes-de-Haute-Provence,Sud-Est
4101,04101,4100,04100,MANOSQUE CEDEX,04,Alpes-de-Haute-Provence,Sud-Est
4100,04100,4100,04100,MANOSQUE,04,Alpes-de-Haute-Provence,Sud-Est
4110,04110,4110,04110,AUBENAS LES ALPES,04,Alpes-de-Haute-Provence,Sud-Est
4120,04120,4120,04120,CASTELLANE,04,Alpes-de-Haute-Provence,Sud-Est
4130,04130,4130,04130,VOLX,04,Alpes-de-Haute-Provence,Sud-Est
4140,04140,4140,04140,AUZET,04,Alpes-de-Haute-Provence,Sud-Est
4150,04150,4150,04150,BANON,04,Alpes-de-Haute-Provence,Sud-Est
4160,04160,4160,04160,CHATEAU ARNOUX ST AUBAN,04,Alpes-de-Haute-Provence,Sud-Est
4170,04170,4170,04170,ALLONS,04,Alpes-de-Haute-Provence,Sud-Est
4180,04180,4180,04180,VILLENEUVE,04,Alpes-de-Haute-Provence,Sud-Est
4190,04190,4190,04190,LES MEES,04,Alpes-de-Haute-Provence,Sud-Est
4203,04203,4200,04200,SISTERON CEDEX,04,Alpes-de-Haute-Provence,Sud-Est
4202,04202,4200,04200,SISTERON CEDEX,04,Alpes-de-Haute-Provence,Sud-Est
4201,04201,4200,04200,SISTERON CEDEX,04,Alpes-de-Haute-Provence,Sud-Est
4200,04200,4200,04200,AUBIGNOSC,04,Alpes-de-Haute-Provence,Sud-Est
4210,04210,4210,04210,BRUNET,04,Alpes-de-Haute-Provence,Sud-Est
13401,13401,4220,04220,MARSEILLE CEDEX 20,04,Alpes-de-Haute-Provence,Sud-Est
4220,04220,4220,04220,CORBIERES,04,Alpes-de-Haute-Provence,Sud-Est
4230,04230,4230,04230,CRUIS,04,Alpes-de-Haute-Provence,Sud-Est
4240,04240,4240,04240,ANNOT,04,Alpes-de-Haute-Provence,Sud-Est
4250,04250,4250,04250,BAYONS,04,Alpes-de-Haute-Provence,Sud-Est
4260,04260,4260,04260,ALLOS,04,Alpes-de-Haute-Provence,Sud-Est
4270,04270,4270,04270,BEYNES,04,Alpes-de-Haute-Provence,Sud-Est
4280,04280,4280,04280,CERESTE,04,Alpes-de-Haute-Provence,Sud-Est
4290,04290,4290,04290,SALIGNAC,04,Alpes-de-Haute-Provence,Sud-Est
4301,04301,4300,04300,FORCALQUIER CEDEX,04,Alpes-de-Haute-Provence,Sud-Est
4300,04300,4300,04300,DAUPHIN,04,Alpes-de-Haute-Provence,Sud-Est
4310,04310,4310,04310,GANAGOBIE,04,Alpes-de-Haute-Provence,Sud-Est
4320,04320,4320,04320,CASTELLET LES SAUSSES,04,Alpes-de-Haute-Provence,Sud-Est
4330,04330,4330,04330,BARREME,04,Alpes-de-Haute-Provence,Sud-Est
4340,04340,4340,04340,LA BREOLE,04,Alpes-de-Haute-Provence,Sud-Est
4350,04350,4350,04350,MALIJAI,04,Alpes-de-Haute-Provence,Sud-Est
4360,04360,4360,04360,MOUSTIERS STE MARIE,04,Alpes-de-Haute-Provence,Sud-Est
4370,04370,4370,04370,BEAUVEZER,04,Alpes-de-Haute-Provence,Sud-Est
4380,04380,4380,04380,BARRAS,04,Alpes-de-Haute-Provence,Sud-Est
4400,04400,4400,04400,BARCELONNETTE,04,Alpes-de-Haute-Provence,Sud-Est
4410,04410,4410,04410,PUIMOISSON,04,Alpes-de-Haute-Provence,Sud-Est
4420,04420,4420,04420,ARCHAIL,04,Alpes-de-Haute-Provence,Sud-Est
4500,04500,4500,04500,ALLEMAGNE EN PROVENCE,04,Alpes-de-Haute-Provence,Sud-Est
4510,04510,4510,04510,AIGLUN,04,Alpes-de-Haute-Provence,Sud-Est
4530,04530,4530,04530,LA CONDAMINE CHATELARD,04,Alpes-de-Haute-Provence,Sud-Est
4600,04600,4600,04600,CHATEAU ARNOUX ST AUBAN,04,Alpes-de-Haute-Provence,Sud-Est
4660,04660,4660,04660,CHAMPTERCIER,04,Alpes-de-Haute-Provence,Sud-Est
4700,04700,4700,04700,LA BRILLANNE,04,Alpes-de-Haute-Provence,Sud-Est
4800,04800,4800,04800,ESPARRON DE VERDON,04,Alpes-de-Haute-Provence,Sud-Est
4850,04850,4850,04850,JAUSIERS,04,Alpes-de-Haute-Provence,Sud-Est
4860,04860,4860,04860,PIERREVERT,04,Alpes-de-Haute-Provence,Sud-Est
4870,04870,4870,04870,ST MICHEL L OBSERVATOIRE,04,Alpes-de-Haute-Provence,Sud-Est
5016,05016,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5015,05015,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5014,05014,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5012,05012,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5011,05011,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5010,05010,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5008,05008,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5007,05007,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5006,05006,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5005,05005,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5004,05004,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5003,05003,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5002,05002,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5001,05001,5000,05000,GAP CEDEX,05,Hautes-Alpes,Sud-Est
5000,05000,5000,05000,LA BATIE VIEILLE,05,Hautes-Alpes,Sud-Est
5107,05107,5100,05100,BRIANCON CEDEX,05,Hautes-Alpes,Sud-Est
5106,05106,5100,05100,BRIANCON CEDEX,05,Hautes-Alpes,Sud-Est
5105,05105,5100,05100,BRIANCON CEDEX,05,Hautes-Alpes,Sud-Est
5103,05103,5100,05100,BRIANCON CEDEX,05,Hautes-Alpes,Sud-Est
5102,05102,5100,05100,BRIANCON CEDEX,05,Hautes-Alpes,Sud-Est
5101,05101,5100,05100,BRIANCON CEDEX,05,Hautes-Alpes,Sud-Est
5100,05100,5100,05100,BRIANCON,05,Hautes-Alpes,Sud-Est
5110,05110,5110,05110,CLARET,05,Hautes-Alpes,Sud-Est
5120,05120,5120,05120,L ARGENTIERE LA BESSEE,05,Hautes-Alpes,Sud-Est
5130,05130,5130,05130,PIEGUT,05,Hautes-Alpes,Sud-Est
5140,05140,5140,05140,ASPREMONT,05,Hautes-Alpes,Sud-Est
5150,05150,5150,05150,BRUIS,05,Hautes-Alpes,Sud-Est
5160,05160,5160,05160,PONTIS,05,Hautes-Alpes,Sud-Est
5170,05170,5170,05170,ORCIERES,05,Hautes-Alpes,Sud-Est
5190,05190,5190,05190,BREZIERS,05,Hautes-Alpes,Sud-Est
5208,05208,5200,05200,EMBRUN CEDEX,05,Hautes-Alpes,Sud-Est
5202,05202,5200,05200,EMBRUN CEDEX,05,Hautes-Alpes,Sud-Est
5201,05201,5200,05200,EMBRUN CEDEX,05,Hautes-Alpes,Sud-Est
5200,05200,5200,05200,BARATIER,05,Hautes-Alpes,Sud-Est
5220,05220,5220,05220,LE MONETIER LES BAINS,05,Hautes-Alpes,Sud-Est
5230,05230,5230,05230,AVANCON,05,Hautes-Alpes,Sud-Est
5240,05240,5240,05240,LA SALLE LES ALPES,05,Hautes-Alpes,Sud-Est
5250,05250,5250,05250,LE DEVOLUY,05,Hautes-Alpes,Sud-Est
5260,05260,5260,05260,ANCELLE,05,Hautes-Alpes,Sud-Est
5290,05290,5290,05290,PUY ST VINCENT,05,Hautes-Alpes,Sud-Est
5300,05300,5300,05300,BARRET SUR MEOUGE,05,Hautes-Alpes,Sud-Est
5310,05310,5310,05310,CHAMPCELLA,05,Hautes-Alpes,Sud-Est
5320,05320,5320,05320,LA GRAVE,05,Hautes-Alpes,Sud-Est
5330,05330,5330,05330,ST CHAFFREY,05,Hautes-Alpes,Sud-Est
5340,05340,5340,05340,PELVOUX,05,Hautes-Alpes,Sud-Est
5350,05350,5350,05350,ARVIEUX,05,Hautes-Alpes,Sud-Est
5380,05380,5380,05380,CHATEAUROUX LES ALPES,05,Hautes-Alpes,Sud-Est
5400,05400,5400,05400,CHABESTAN,05,Hautes-Alpes,Sud-Est
5460,05460,5460,05460,ABRIES,05,Hautes-Alpes,Sud-Est
5470,05470,5470,05470,AIGUILLES,05,Hautes-Alpes,Sud-Est
5480,05480,5480,05480,VILLAR D ARENE,05,Hautes-Alpes,Sud-Est
5500,05500,5500,05500,BUISSARD,05,Hautes-Alpes,Sud-Est
5560,05560,5560,05560,VARS,05,Hautes-Alpes,Sud-Est
5600,05600,5600,05600,CEILLAC,05,Hautes-Alpes,Sud-Est
5700,05700,5700,05700,LA BATIE MONTSALEON,05,Hautes-Alpes,Sud-Est
38040,38040,5800,05800,GRENOBLE CEDEX 9,05,Hautes-Alpes,Sud-Est
5800,05800,5800,05800,ASPRES LES CORPS,05,Hautes-Alpes,Sud-Est
6666,06666,6000,06000,NICE CEDEX 9,06,Alpes-Maritimes,Sud-Est
6364,06364,6000,06000,NICE CEDEX 4,06,Alpes-Maritimes,Sud-Est
6359,06359,6000,06000,NICE CEDEX 4,06,Alpes-Maritimes,Sud-Est
6358,06358,6000,06000,NICE CEDEX 4,06,Alpes-Maritimes,Sud-Est
6357,06357,6000,06000,NICE CEDEX 4,06,Alpes-Maritimes,Sud-Est
6353,06353,6000,06000,NICE CEDEX 4,06,Alpes-Maritimes,Sud-Est
6309,06309,6000,06000,NICE CEDEX 4,06,Alpes-Maritimes,Sud-Est
6306,06306,6000,06000,NICE CEDEX 4,06,Alpes-Maritimes,Sud-Est
6305,06305,6000,06000,NICE CEDEX 4,06,Alpes-Maritimes,Sud-Est
6304,06304,6000,06000,NICE CEDEX 4,06,Alpes-Maritimes,Sud-Est
6303,06303,6000,06000,NICE CEDEX 4,06,Alpes-Maritimes,Sud-Est
6302,06302,6000,06000,NICE CEDEX 4,06,Alpes-Maritimes,Sud-Est
6301,06301,6000,06000,NICE CEDEX 4,06,Alpes-Maritimes,Sud-Est
6299,06299,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6296,06296,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6295,06295,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6293,06293,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6291,06291,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6290,06290,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6289,06289,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6286,06286,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6285,06285,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6284,06284,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6282,06282,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6281,06281,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6206,06206,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6205,06205,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6204,06204,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6203,06203,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6202,06202,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6201,06201,6000,06000,NICE CEDEX 3,06,Alpes-Maritimes,Sud-Est
6189,06189,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6188,06188,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6182,06182,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6181,06181,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6180,06180,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6175,06175,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6172,06172,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6108,06108,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6107,06107,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6106,06106,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6105,06105,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6103,06103,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6102,06102,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6101,06101,6000,06000,NICE CEDEX 2,06,Alpes-Maritimes,Sud-Est
6083,06083,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6082,06082,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6081,06081,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6073,06073,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6058,06058,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6056,06056,6000,06000,NICE CEDEX,06,Alpes-Maritimes,Sud-Est
6054,06054,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6050,06050,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6049,06049,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6048,06048,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6047,06047,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6046,06046,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6045,06045,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6042,06042,6000,06000,NICE CEDEX,06,Alpes-Maritimes,Sud-Est
6041,06041,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6040,06040,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6039,06039,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6037,06037,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6036,06036,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6034,06034,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6033,06033,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6026,06026,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6021,06021,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6016,06016,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6013,06013,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6012,06012,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6011,06011,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6010,06010,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6009,06009,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6008,06008,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6007,06007,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6006,06006,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6005,06005,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6004,06004,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6003,06003,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6002,06002,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6001,06001,6000,06000,NICE CEDEX 1,06,Alpes-Maritimes,Sud-Est
6000,06000,6000,06000,NICE,06,Alpes-Maritimes,Sud-Est
6100,06100,6100,06100,NICE,06,Alpes-Maritimes,Sud-Est
6121,06121,6110,06110,LE CANNET CEDEX,06,Alpes-Maritimes,Sud-Est
6117,06117,6110,06110,LE CANNET CEDEX,06,Alpes-Maritimes,Sud-Est
6116,06116,6110,06110,LE CANNET CEDEX,06,Alpes-Maritimes,Sud-Est
6115,06115,6110,06110,LE CANNET CEDEX,06,Alpes-Maritimes,Sud-Est
6114,06114,6110,06110,LE CANNET CEDEX,06,Alpes-Maritimes,Sud-Est
6113,06113,6110,06110,LE CANNET CEDEX,06,Alpes-Maritimes,Sud-Est
6111,06111,6110,06110,LE CANNET CEDEX,06,Alpes-Maritimes,Sud-Est
6110,06110,6110,06110,LE CANNET,06,Alpes-Maritimes,Sud-Est
6335,06335,6130,06130,GRASSE CEDEX,06,Alpes-Maritimes,Sud-Est
6334,06334,6130,06130,GRASSE CEDEX,06,Alpes-Maritimes,Sud-Est
6333,06333,6130,06130,GRASSE CEDEX,06,Alpes-Maritimes,Sud-Est
6332,06332,6130,06130,GRASSE CEDEX,06,Alpes-Maritimes,Sud-Est
6331,06331,6130,06130,GRASSE CEDEX,06,Alpes-Maritimes,Sud-Est
6135,06135,6130,06130,GRASSE CEDEX,06,Alpes-Maritimes,Sud-Est
6133,06133,6130,06130,GRASSE CEDEX,06,Alpes-Maritimes,Sud-Est
6131,06131,6130,06130,GRASSE CEDEX,06,Alpes-Maritimes,Sud-Est
6130,06130,6130,06130,GRASSE,06,Alpes-Maritimes,Sud-Est
6143,06143,6140,06140,VENCE CEDEX,06,Alpes-Maritimes,Sud-Est
6142,06142,6140,06140,VENCE CEDEX,06,Alpes-Maritimes,Sud-Est
6141,06141,6140,06140,VENCE CEDEX,06,Alpes-Maritimes,Sud-Est
6140,06140,6140,06140,COURSEGOULES,06,Alpes-Maritimes,Sud-Est
6150,06150,6150,06150,CANNES,06,Alpes-Maritimes,Sud-Est
6904,06904,6160,06160,SOPHIA ANTIPOLIS CEDEX,06,Alpes-Maritimes,Sud-Est
6903,06903,6160,06160,SOPHIA ANTIPOLIS CEDEX,06,Alpes-Maritimes,Sud-Est
6901,06901,6160,06160,SOPHIA ANTIPOLIS CEDEX,06,Alpes-Maritimes,Sud-Est
6633,06633,6160,06160,ANTIBES CEDEX,06,Alpes-Maritimes,Sud-Est
6632,06632,6160,06160,ANTIBES CEDEX,06,Alpes-Maritimes,Sud-Est
6631,06631,6160,06160,ANTIBES CEDEX,06,Alpes-Maritimes,Sud-Est
6606,06606,6160,06160,ANTIBES CEDEX,06,Alpes-Maritimes,Sud-Est
6605,06605,6160,06160,ANTIBES CEDEX,06,Alpes-Maritimes,Sud-Est
6603,06603,6160,06160,ANTIBES CEDEX,06,Alpes-Maritimes,Sud-Est
6602,06602,6160,06160,ANTIBES CEDEX,06,Alpes-Maritimes,Sud-Est
6601,06601,6160,06160,ANTIBES CEDEX,06,Alpes-Maritimes,Sud-Est
6164,06164,6160,06160,JUAN LES PINS CEDEX,06,Alpes-Maritimes,Sud-Est
6162,06162,6160,06160,JUAN LES PINS CEDEX,06,Alpes-Maritimes,Sud-Est
6161,06161,6160,06160,JUAN LES PINS CEDEX,06,Alpes-Maritimes,Sud-Est
6160,06160,6160,06160,ANTIBES,06,Alpes-Maritimes,Sud-Est
6190,06190,6190,06190,ROQUEBRUNE CAP MARTIN,06,Alpes-Maritimes,Sud-Est
6200,06200,6200,06200,NICE,06,Alpes-Maritimes,Sud-Est
6213,06213,6210,06210,MANDELIEU CEDEX,06,Alpes-Maritimes,Sud-Est
6212,06212,6210,06210,MANDELIEU CEDEX,06,Alpes-Maritimes,Sud-Est
6211,06211,6210,06210,MANDELIEU CEDEX,06,Alpes-Maritimes,Sud-Est
6210,06210,6210,06210,MANDELIEU LA NAPOULE,06,Alpes-Maritimes,Sud-Est
6902,06902,6220,06220,SOPHIA ANTIPOLIS CEDEX,06,Alpes-Maritimes,Sud-Est
6227,06227,6220,06220,VALLAURIS CEDEX,06,Alpes-Maritimes,Sud-Est
6225,06225,6220,06220,VALLAURIS CEDEX,06,Alpes-Maritimes,Sud-Est
6224,06224,6220,06220,VALLAURIS CEDEX,06,Alpes-Maritimes,Sud-Est
6220,06220,6220,06220,VALLAURIS,06,Alpes-Maritimes,Sud-Est
6231,06231,6230,06230,VILLEFRANCHE SUR MER CEDEX,06,Alpes-Maritimes,Sud-Est
6230,06230,6230,06230,ST JEAN CAP FERRAT,06,Alpes-Maritimes,Sud-Est
6240,06240,6240,06240,BEAUSOLEIL,06,Alpes-Maritimes,Sud-Est
6255,06255,6250,06250,MOUGINS CEDEX,06,Alpes-Maritimes,Sud-Est
6254,06254,6250,06250,MOUGINS CEDEX,06,Alpes-Maritimes,Sud-Est
6253,06253,6250,06250,MOUGINS CEDEX,06,Alpes-Maritimes,Sud-Est
6252,06252,6250,06250,MOUGINS CEDEX,06,Alpes-Maritimes,Sud-Est
6251,06251,6250,06250,MOUGINS CEDEX,06,Alpes-Maritimes,Sud-Est
6250,06250,6250,06250,MOUGINS,06,Alpes-Maritimes,Sud-Est
6260,06260,6260,06260,LA ROCHETTE,06,Alpes-Maritimes,Sud-Est
6272,06272,6270,06270,VILLENEUVE LOUBET CEDEX,06,Alpes-Maritimes,Sud-Est
6271,06271,6270,06270,VILLENEUVE LOUBET CEDEX,06,Alpes-Maritimes,Sud-Est
6270,06270,6270,06270,VILLENEUVE LOUBET,06,Alpes-Maritimes,Sud-Est
6300,06300,6300,06300,NICE,06,Alpes-Maritimes,Sud-Est
6311,06311,6310,06310,VILLEFRANCHE SUR MER CEDEX,06,Alpes-Maritimes,Sud-Est
6310,06310,6310,06310,BEAULIEU SUR MER,06,Alpes-Maritimes,Sud-Est
6320,06320,6320,06320,CAP D AIL,06,Alpes-Maritimes,Sud-Est
6330,06330,6330,06330,ROQUEFORT LES PINS,06,Alpes-Maritimes,Sud-Est
6348,06348,6340,06340,LA TRINITE CEDEX,06,Alpes-Maritimes,Sud-Est
6345,06345,6340,06340,LA TRINITE CEDEX,06,Alpes-Maritimes,Sud-Est
6342,06342,6340,06340,LA TRINITE CEDEX,06,Alpes-Maritimes,Sud-Est
6341,06341,6340,06340,LA TRINITE CEDEX,06,Alpes-Maritimes,Sud-Est
6340,06340,6340,06340,CANTARON,06,Alpes-Maritimes,Sud-Est
6360,06360,6360,06360,EZE,06,Alpes-Maritimes,Sud-Est
6372,06372,6370,06370,MOUANS SARTOUX CEDEX,06,Alpes-Maritimes,Sud-Est
6371,06371,6370,06370,MOUANS SARTOUX CEDEX,06,Alpes-Maritimes,Sud-Est
6370,06370,6370,06370,MOUANS SARTOUX,06,Alpes-Maritimes,Sud-Est
6380,06380,6380,06380,MOULINET,06,Alpes-Maritimes,Sud-Est
6392,06392,6390,06390,CONTES CEDEX,06,Alpes-Maritimes,Sud-Est
6391,06391,6390,06390,CONTES CEDEX,06,Alpes-Maritimes,Sud-Est
6390,06390,6390,06390,BENDEJUN,06,Alpes-Maritimes,Sud-Est
6414,06414,6400,06400,CANNES CEDEX,06,Alpes-Maritimes,Sud-Est
6408,06408,6400,06400,CANNES CEDEX,06,Alpes-Maritimes,Sud-Est
6407,06407,6400,06400,CANNES CEDEX,06,Alpes-Maritimes,Sud-Est
6406,06406,6400,06400,CANNES CEDEX,06,Alpes-Maritimes,Sud-Est
6405,06405,6400,06400,CANNES CEDEX,06,Alpes-Maritimes,Sud-Est
6404,06404,6400,06400,CANNES CEDEX,06,Alpes-Maritimes,Sud-Est
6403,06403,6400,06400,CANNES CEDEX,06,Alpes-Maritimes,Sud-Est
6402,06402,6400,06400,CANNES CEDEX,06,Alpes-Maritimes,Sud-Est
6401,06401,6400,06400,CANNES CEDEX,06,Alpes-Maritimes,Sud-Est
6400,06400,6400,06400,CANNES,06,Alpes-Maritimes,Sud-Est
6322,06322,6400,06400,CANNES LA BOCCA CEDEX,06,Alpes-Maritimes,Sud-Est
6156,06156,6400,06400,CANNES LA BOCCA CEDEX,06,Alpes-Maritimes,Sud-Est
6153,06153,6400,06400,CANNES LA BOCCA CEDEX,06,Alpes-Maritimes,Sud-Est
6152,06152,6400,06400,CANNES LA BOCCA CEDEX,06,Alpes-Maritimes,Sud-Est
6151,06151,6400,06400,CANNES LA BOCCA CEDEX,06,Alpes-Maritimes,Sud-Est
6921,06921,6410,06410,06 BIOT CEDEX,06,Alpes-Maritimes,Sud-Est
6906,06906,6410,06410,SOPHIA ANTIPOLIS CEDEX,06,Alpes-Maritimes,Sud-Est
6905,06905,6410,06410,SOPHIA ANTIPOLIS CEDEX,06,Alpes-Maritimes,Sud-Est
6410,06410,6410,06410,BIOT,06,Alpes-Maritimes,Sud-Est
6420,06420,6420,06420,BAIROLS,06,Alpes-Maritimes,Sud-Est
6430,06430,6430,06430,LA BRIGUE,06,Alpes-Maritimes,Sud-Est
6440,06440,6440,06440,BLAUSASC,06,Alpes-Maritimes,Sud-Est
6450,06450,6450,06450,BELVEDERE,06,Alpes-Maritimes,Sud-Est
6460,06460,6460,06460,CAUSSOLS,06,Alpes-Maritimes,Sud-Est
6470,06470,6470,06470,BEUIL,06,Alpes-Maritimes,Sud-Est
6480,06480,6480,06480,LA COLLE SUR LOUP,06,Alpes-Maritimes,Sud-Est
6507,06507,6500,06500,MENTON CEDEX,06,Alpes-Maritimes,Sud-Est
6506,06506,6500,06500,MENTON CEDEX,06,Alpes-Maritimes,Sud-Est
6504,06504,6500,06500,MENTON CEDEX,06,Alpes-Maritimes,Sud-Est
6503,06503,6500,06500,MENTON CEDEX,06,Alpes-Maritimes,Sud-Est
6502,06502,6500,06500,MENTON CEDEX,06,Alpes-Maritimes,Sud-Est
6501,06501,6500,06500,MENTON CEDEX,06,Alpes-Maritimes,Sud-Est
6500,06500,6500,06500,CASTELLAR,06,Alpes-Maritimes,Sud-Est
6517,06517,6510,06510,CARROS CEDEX,06,Alpes-Maritimes,Sud-Est
6516,06516,6510,06510,CARROS CEDEX,06,Alpes-Maritimes,Sud-Est
6515,06515,6510,06510,CARROS CEDEX,06,Alpes-Maritimes,Sud-Est
6514,06514,6510,06510,CARROS CEDEX,06,Alpes-Maritimes,Sud-Est
6513,06513,6510,06510,CARROS CEDEX,06,Alpes-Maritimes,Sud-Est
6511,06511,6510,06510,CARROS CEDEX,06,Alpes-Maritimes,Sud-Est
6510,06510,6510,06510,BEZAUDUN LES ALPES,06,Alpes-Maritimes,Sud-Est
6520,06520,6520,06520,GRASSE,06,Alpes-Maritimes,Sud-Est
6535,06535,6530,06530,PEYMEINADE CEDEX,06,Alpes-Maritimes,Sud-Est
6532,06532,6530,06530,PEYMEINADE CEDEX,06,Alpes-Maritimes,Sud-Est
6531,06531,6530,06530,PEYMEINADE CEDEX,06,Alpes-Maritimes,Sud-Est
6530,06530,6530,06530,CABRIS,06,Alpes-Maritimes,Sud-Est
6540,06540,6540,06540,BREIL SUR ROYA,06,Alpes-Maritimes,Sud-Est
6550,06550,6550,06550,LA ROQUETTE SUR SIAGNE,06,Alpes-Maritimes,Sud-Est
6922,06922,6560,06560,SOPHIA ANTIPOLIS CEDEX,06,Alpes-Maritimes,Sud-Est
6561,06561,6560,06560,VALBONNE CEDEX,06,Alpes-Maritimes,Sud-Est
6560,06560,6560,06560,VALBONNE,06,Alpes-Maritimes,Sud-Est
